{'loss': 2.6159, 'grad_norm': nan, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.0242, 'grad_norm': 0.019695498049259186, 'learning_rate': 6.535555555555556e-06, 'epoch': 35.33}
{'loss': 0.0136, 'grad_norm': 0.001165412599220872, 'learning_rate': 6.513333333333333e-06, 'epoch': 35.35}
{'loss': 0.0156, 'grad_norm': 0.10691443830728531, 'learning_rate': 6.491111111111112e-06, 'epoch': 35.36}
{'loss': 0.0167, 'grad_norm': 0.008407959714531898, 'learning_rate': 6.4688888888888894e-06, 'epoch': 35.38}
{'loss': 0.0098, 'grad_norm': 0.0015070404624566436, 'learning_rate': 6.446666666666668e-06, 'epoch': 35.4}
{'loss': 0.0194, 'grad_norm': 0.00602312758564949, 'learning_rate': 6.4244444444444455e-06, 'epoch': 35.41}
{'loss': 0.0154, 'grad_norm': 0.08976279944181442, 'learning_rate': 6.402222222222222e-06, 'epoch': 35.43}
{'loss': 0.0131, 'grad_norm': 0.001691156649030745, 'learning_rate': 6.38e-06, 'epoch': 35.44}
{'loss': 0.0198, 'grad_norm': 0.041849393397569656, 'learning_rate': 6.3577777777777775e-06, 'epoch': 35.46}
{'loss': 0.0152, 'grad_norm': 0.11182571202516556, 'learning_rate': 6.335555555555556e-06, 'epoch': 35.48}
{'loss': 0.0175, 'grad_norm': 0.03602041304111481, 'learning_rate': 6.313333333333334e-06, 'epoch': 35.49}
{'loss': 0.0087, 'grad_norm': 0.009891876950860023, 'learning_rate': 6.291111111111111e-06, 'epoch': 35.51}
{'loss': 0.0132, 'grad_norm': 0.09332189708948135, 'learning_rate': 6.26888888888889e-06, 'epoch': 35.52}
{'loss': 0.0183, 'grad_norm': 0.10101719200611115, 'learning_rate': 6.2466666666666664e-06, 'epoch': 35.54}
{'loss': 0.0152, 'grad_norm': 0.15755817294120789, 'learning_rate': 6.224444444444445e-06, 'epoch': 35.56}
{'loss': 0.0075, 'grad_norm': 0.005445323418825865, 'learning_rate': 6.2022222222222225e-06, 'epoch': 35.57}
{'loss': 0.0132, 'grad_norm': 0.0034499492030590773, 'learning_rate': 6.18e-06, 'epoch': 35.59}
{'loss': 0.0132, 'grad_norm': 0.09292370826005936, 'learning_rate': 6.157777777777779e-06, 'epoch': 35.6}
{'loss': 0.0098, 'grad_norm': 0.0012786596780642867, 'learning_rate': 6.135555555555556e-06, 'epoch': 35.62}
{'loss': 0.0184, 'grad_norm': 0.1306784301996231, 'learning_rate': 6.113333333333334e-06, 'epoch': 35.64}
{'loss': 0.0114, 'grad_norm': 0.008981038816273212, 'learning_rate': 6.0911111111111114e-06, 'epoch': 35.65}
{'loss': 0.0176, 'grad_norm': 0.03854067996144295, 'learning_rate': 6.068888888888889e-06, 'epoch': 35.67}
{'loss': 0.014, 'grad_norm': 0.18941998481750488, 'learning_rate': 6.0466666666666675e-06, 'epoch': 35.68}
{'loss': 0.013, 'grad_norm': 0.09705346077680588, 'learning_rate': 6.024444444444445e-06, 'epoch': 35.7}
{'loss': 0.0261, 'grad_norm': 0.9845147728919983, 'learning_rate': 6.002222222222222e-06, 'epoch': 35.72}
{'loss': 0.014, 'grad_norm': 0.1110721230506897, 'learning_rate': 5.98e-06, 'epoch': 35.73}
{'loss': 0.0125, 'grad_norm': 0.0011235167039558291, 'learning_rate': 5.957777777777778e-06, 'epoch': 35.75}
{'loss': 0.0211, 'grad_norm': 0.13854002952575684, 'learning_rate': 5.935555555555556e-06, 'epoch': 35.76}
{'loss': 0.0157, 'grad_norm': 0.012072416953742504, 'learning_rate': 5.913333333333334e-06, 'epoch': 35.78}
{'loss': 0.0159, 'grad_norm': 0.0019074850715696812, 'learning_rate': 5.891111111111111e-06, 'epoch': 35.8}
{'loss': 0.0154, 'grad_norm': 0.05555107817053795, 'learning_rate': 5.868888888888889e-06, 'epoch': 35.81}
{'loss': 0.0124, 'grad_norm': 0.0019621418323367834, 'learning_rate': 5.846666666666667e-06, 'epoch': 35.83}
{'loss': 0.0131, 'grad_norm': 0.1447087526321411, 'learning_rate': 5.8244444444444445e-06, 'epoch': 35.84}
{'loss': 0.01, 'grad_norm': 0.04153290390968323, 'learning_rate': 5.802222222222223e-06, 'epoch': 35.86}
{'loss': 0.0221, 'grad_norm': 0.11395246535539627, 'learning_rate': 5.78e-06, 'epoch': 35.88}
{'loss': 0.0198, 'grad_norm': 0.1008133739233017, 'learning_rate': 5.757777777777778e-06, 'epoch': 35.89}
{'loss': 0.0223, 'grad_norm': 0.07696850597858429, 'learning_rate': 5.735555555555556e-06, 'epoch': 35.91}
{'loss': 0.0112, 'grad_norm': 0.0011210048105567694, 'learning_rate': 5.713333333333333e-06, 'epoch': 35.92}
{'loss': 0.016, 'grad_norm': 0.4653366506099701, 'learning_rate': 5.691111111111112e-06, 'epoch': 35.94}
{'loss': 0.0121, 'grad_norm': 0.06001995876431465, 'learning_rate': 5.668888888888889e-06, 'epoch': 35.96}
{'loss': 0.0097, 'grad_norm': 0.028872545808553696, 'learning_rate': 5.646666666666667e-06, 'epoch': 35.97}
{'loss': 0.0256, 'grad_norm': 0.004904098808765411, 'learning_rate': 5.624444444444445e-06, 'epoch': 35.99}
{'loss': 0.0191, 'grad_norm': 0.13829033076763153, 'learning_rate': 5.602222222222222e-06, 'epoch': 36.01}
{'loss': 0.0156, 'grad_norm': 0.0764925554394722, 'learning_rate': 5.580000000000001e-06, 'epoch': 36.02}
{'loss': 0.0243, 'grad_norm': 0.13172943890094757, 'learning_rate': 5.5577777777777776e-06, 'epoch': 36.04}
{'loss': 0.0135, 'grad_norm': 0.00875112134963274, 'learning_rate': 5.535555555555556e-06, 'epoch': 36.05}
{'loss': 0.0142, 'grad_norm': 0.01008253637701273, 'learning_rate': 5.513333333333334e-06, 'epoch': 36.07}
{'loss': 0.0157, 'grad_norm': 0.09920406341552734, 'learning_rate': 5.491111111111111e-06, 'epoch': 36.09}
{'loss': 0.0164, 'grad_norm': 0.079010970890522, 'learning_rate': 5.46888888888889e-06, 'epoch': 36.1}
{'loss': 0.0098, 'grad_norm': 0.0006474669207818806, 'learning_rate': 5.4466666666666665e-06, 'epoch': 36.12}
{'loss': 0.0099, 'grad_norm': 0.006105462089180946, 'learning_rate': 5.424444444444444e-06, 'epoch': 36.13}
{'loss': 0.0184, 'grad_norm': 0.07587137818336487, 'learning_rate': 5.4022222222222225e-06, 'epoch': 36.15}
{'loss': 0.0124, 'grad_norm': 0.012273245491087437, 'learning_rate': 5.38e-06, 'epoch': 36.17}
{'loss': 0.0174, 'grad_norm': 0.04195083677768707, 'learning_rate': 5.357777777777779e-06, 'epoch': 36.18}
{'loss': 0.0065, 'grad_norm': 0.011713072657585144, 'learning_rate': 5.335555555555556e-06, 'epoch': 36.2}
{'loss': 0.0155, 'grad_norm': 0.7887178659439087, 'learning_rate': 5.313333333333333e-06, 'epoch': 36.21}
{'loss': 0.0129, 'grad_norm': 0.0007448882679454982, 'learning_rate': 5.2911111111111115e-06, 'epoch': 36.23}
{'loss': 0.0209, 'grad_norm': 0.30328288674354553, 'learning_rate': 5.268888888888889e-06, 'epoch': 36.25}
{'loss': 0.0191, 'grad_norm': 0.031355779618024826, 'learning_rate': 5.246666666666667e-06, 'epoch': 36.26}
{'loss': 0.0149, 'grad_norm': 0.0006329285679385066, 'learning_rate': 5.224444444444445e-06, 'epoch': 36.28}
{'loss': 0.0187, 'grad_norm': 0.0015338519588112831, 'learning_rate': 5.202222222222222e-06, 'epoch': 36.29}
{'loss': 0.0281, 'grad_norm': 0.0007479771738871932, 'learning_rate': 5.18e-06, 'epoch': 36.31}
{'loss': 0.0139, 'grad_norm': 0.011903773993253708, 'learning_rate': 5.157777777777778e-06, 'epoch': 36.33}
{'loss': 0.0167, 'grad_norm': 0.08960281312465668, 'learning_rate': 5.135555555555556e-06, 'epoch': 36.34}
{'loss': 0.0124, 'grad_norm': 0.2561260759830475, 'learning_rate': 5.113333333333334e-06, 'epoch': 36.36}
{'loss': 0.0098, 'grad_norm': 0.0014318383764475584, 'learning_rate': 5.091111111111111e-06, 'epoch': 36.37}
{'loss': 0.0121, 'grad_norm': 0.0017039243830367923, 'learning_rate': 5.068888888888889e-06, 'epoch': 36.39}
{'loss': 0.0156, 'grad_norm': 0.18386174738407135, 'learning_rate': 5.046666666666667e-06, 'epoch': 36.41}
{'loss': 0.0119, 'grad_norm': 0.02081984095275402, 'learning_rate': 5.0244444444444445e-06, 'epoch': 36.42}
{'loss': 0.0165, 'grad_norm': 0.16845077276229858, 'learning_rate': 5.002222222222223e-06, 'epoch': 36.44}
{'loss': 0.0189, 'grad_norm': 0.0535428412258625, 'learning_rate': 4.98e-06, 'epoch': 36.45}
{'loss': 0.0122, 'grad_norm': 0.18150851130485535, 'learning_rate': 4.957777777777778e-06, 'epoch': 36.47}
{'loss': 0.0192, 'grad_norm': 0.10847145318984985, 'learning_rate': 4.935555555555556e-06, 'epoch': 36.49}
{'loss': 0.0174, 'grad_norm': 0.010021612979471684, 'learning_rate': 4.9133333333333334e-06, 'epoch': 36.5}
{'loss': 0.0141, 'grad_norm': 0.06411910802125931, 'learning_rate': 4.891111111111112e-06, 'epoch': 36.52}
{'loss': 0.016, 'grad_norm': 0.029831737279891968, 'learning_rate': 4.868888888888889e-06, 'epoch': 36.53}
{'loss': 0.0138, 'grad_norm': 0.1015927642583847, 'learning_rate': 4.846666666666667e-06, 'epoch': 36.55}
{'loss': 0.0166, 'grad_norm': 0.05542264133691788, 'learning_rate': 4.824444444444445e-06, 'epoch': 36.57}
{'loss': 0.0199, 'grad_norm': 0.16545675694942474, 'learning_rate': 4.802222222222222e-06, 'epoch': 36.58}
{'loss': 0.0146, 'grad_norm': 0.002681303070858121, 'learning_rate': 4.780000000000001e-06, 'epoch': 36.6}
{'loss': 0.011, 'grad_norm': 0.059097036719322205, 'learning_rate': 4.757777777777778e-06, 'epoch': 36.61}
{'loss': 0.0066, 'grad_norm': 0.06846462190151215, 'learning_rate': 4.735555555555555e-06, 'epoch': 36.63}
{'loss': 0.014, 'grad_norm': 0.08890611678361893, 'learning_rate': 4.713333333333334e-06, 'epoch': 36.65}
{'loss': 0.013, 'grad_norm': 0.11261872202157974, 'learning_rate': 4.691111111111111e-06, 'epoch': 36.66}
{'loss': 0.0178, 'grad_norm': 0.0007733815582469106, 'learning_rate': 4.668888888888889e-06, 'epoch': 36.68}
{'loss': 0.0262, 'grad_norm': 0.04868843033909798, 'learning_rate': 4.646666666666667e-06, 'epoch': 36.69}
{'loss': 0.0205, 'grad_norm': 0.08325500786304474, 'learning_rate': 4.624444444444444e-06, 'epoch': 36.71}
{'loss': 0.0165, 'grad_norm': 0.09683633595705032, 'learning_rate': 4.602222222222223e-06, 'epoch': 36.73}
{'loss': 0.0149, 'grad_norm': 0.01605520024895668, 'learning_rate': 4.58e-06, 'epoch': 36.74}
{'loss': 0.0145, 'grad_norm': 0.07169581204652786, 'learning_rate': 4.557777777777778e-06, 'epoch': 36.76}
{'loss': 0.0167, 'grad_norm': 0.04750712588429451, 'learning_rate': 4.535555555555556e-06, 'epoch': 36.77}
{'loss': 0.0142, 'grad_norm': 0.008947297930717468, 'learning_rate': 4.513333333333333e-06, 'epoch': 36.79}
{'loss': 0.0185, 'grad_norm': 0.0774344876408577, 'learning_rate': 4.4911111111111115e-06, 'epoch': 36.81}
{'loss': 0.0134, 'grad_norm': 0.0066021522507071495, 'learning_rate': 4.468888888888889e-06, 'epoch': 36.82}
{'loss': 0.0183, 'grad_norm': 0.005814103409647942, 'learning_rate': 4.446666666666667e-06, 'epoch': 36.84}
{'loss': 0.013, 'grad_norm': 0.027815017849206924, 'learning_rate': 4.424444444444445e-06, 'epoch': 36.85}
{'loss': 0.0121, 'grad_norm': 0.0008959064725786448, 'learning_rate': 4.402222222222222e-06, 'epoch': 36.87}
{'loss': 0.0143, 'grad_norm': 0.019523028284311295, 'learning_rate': 4.382222222222222e-06, 'epoch': 36.89}
{'loss': 0.0133, 'grad_norm': 0.07258355617523193, 'learning_rate': 4.360000000000001e-06, 'epoch': 36.9}
{'loss': 0.0183, 'grad_norm': 0.09349789470434189, 'learning_rate': 4.337777777777778e-06, 'epoch': 36.92}
{'loss': 0.025, 'grad_norm': 0.1514139175415039, 'learning_rate': 4.315555555555556e-06, 'epoch': 36.93}
{'loss': 0.0152, 'grad_norm': 0.07326208055019379, 'learning_rate': 4.2933333333333334e-06, 'epoch': 36.95}
{'loss': 0.0076, 'grad_norm': 0.032721713185310364, 'learning_rate': 4.271111111111111e-06, 'epoch': 36.97}
{'loss': 0.0128, 'grad_norm': 0.05429884046316147, 'learning_rate': 4.248888888888889e-06, 'epoch': 36.98}
{'loss': 0.0086, 'grad_norm': 0.000496699649374932, 'learning_rate': 4.226666666666667e-06, 'epoch': 37.0}
{'loss': 0.0233, 'grad_norm': 0.05618777871131897, 'learning_rate': 4.204444444444445e-06, 'epoch': 37.01}
{'loss': 0.0187, 'grad_norm': 0.06333211809396744, 'learning_rate': 4.182222222222222e-06, 'epoch': 37.03}
{'loss': 0.0128, 'grad_norm': 0.0011133351363241673, 'learning_rate': 4.16e-06, 'epoch': 37.05}
{'loss': 0.0164, 'grad_norm': 0.2409370243549347, 'learning_rate': 4.137777777777778e-06, 'epoch': 37.06}
{'loss': 0.0173, 'grad_norm': 0.1967652589082718, 'learning_rate': 4.115555555555556e-06, 'epoch': 37.08}
{'loss': 0.0207, 'grad_norm': 0.21679681539535522, 'learning_rate': 4.093333333333334e-06, 'epoch': 37.09}
{'loss': 0.0172, 'grad_norm': 0.11200898140668869, 'learning_rate': 4.071111111111111e-06, 'epoch': 37.11}
{'loss': 0.0132, 'grad_norm': 0.03799668326973915, 'learning_rate': 4.048888888888889e-06, 'epoch': 37.13}
{'loss': 0.0235, 'grad_norm': 0.011727244593203068, 'learning_rate': 4.0266666666666665e-06, 'epoch': 37.14}
{'loss': 0.0156, 'grad_norm': 0.02164738066494465, 'learning_rate': 4.004444444444445e-06, 'epoch': 37.16}
{'loss': 0.0202, 'grad_norm': 0.004621943458914757, 'learning_rate': 3.982222222222223e-06, 'epoch': 37.17}
{'loss': 0.0163, 'grad_norm': 0.07776403427124023, 'learning_rate': 3.96e-06, 'epoch': 37.19}
{'loss': 0.0164, 'grad_norm': 0.05922412499785423, 'learning_rate': 3.937777777777778e-06, 'epoch': 37.21}
{'loss': 0.0222, 'grad_norm': 0.09285992383956909, 'learning_rate': 3.9155555555555554e-06, 'epoch': 37.22}
{'loss': 0.0118, 'grad_norm': 0.003146137809380889, 'learning_rate': 3.893333333333334e-06, 'epoch': 37.24}
{'loss': 0.0242, 'grad_norm': 0.08231055736541748, 'learning_rate': 3.8711111111111115e-06, 'epoch': 37.25}
{'loss': 0.0136, 'grad_norm': 0.004554374609142542, 'learning_rate': 3.848888888888889e-06, 'epoch': 37.27}
{'loss': 0.0197, 'grad_norm': 0.12801678478717804, 'learning_rate': 3.826666666666667e-06, 'epoch': 37.29}
{'loss': 0.02, 'grad_norm': 0.00037656346103176475, 'learning_rate': 3.8044444444444443e-06, 'epoch': 37.3}
{'loss': 0.0109, 'grad_norm': 0.003518053563311696, 'learning_rate': 3.7822222222222224e-06, 'epoch': 37.32}
{'loss': 0.0141, 'grad_norm': 0.08567459881305695, 'learning_rate': 3.7600000000000004e-06, 'epoch': 37.33}
{'loss': 0.0267, 'grad_norm': 0.2093435823917389, 'learning_rate': 3.737777777777778e-06, 'epoch': 37.35}
{'loss': 0.0168, 'grad_norm': 0.003931921906769276, 'learning_rate': 3.7155555555555557e-06, 'epoch': 37.37}
{'loss': 0.0145, 'grad_norm': 0.04978251829743385, 'learning_rate': 3.6933333333333333e-06, 'epoch': 37.38}
{'loss': 0.0152, 'grad_norm': 0.05256151407957077, 'learning_rate': 3.6711111111111113e-06, 'epoch': 37.4}
{'loss': 0.0215, 'grad_norm': 0.06925395131111145, 'learning_rate': 3.6488888888888893e-06, 'epoch': 37.41}
{'loss': 0.0066, 'grad_norm': 0.3132191002368927, 'learning_rate': 3.626666666666667e-06, 'epoch': 37.43}
{'loss': 0.0174, 'grad_norm': 0.04486532881855965, 'learning_rate': 3.604444444444444e-06, 'epoch': 37.45}
{'loss': 0.011, 'grad_norm': 0.001596029382199049, 'learning_rate': 3.582222222222222e-06, 'epoch': 37.46}
{'loss': 0.0134, 'grad_norm': 0.03965253010392189, 'learning_rate': 3.5600000000000002e-06, 'epoch': 37.48}
{'loss': 0.0165, 'grad_norm': 0.0548228994011879, 'learning_rate': 3.5377777777777783e-06, 'epoch': 37.49}
{'loss': 0.0077, 'grad_norm': 1.680200219154358, 'learning_rate': 3.515555555555556e-06, 'epoch': 37.51}
{'loss': 0.0135, 'grad_norm': 0.1279323846101761, 'learning_rate': 3.493333333333333e-06, 'epoch': 37.53}
{'loss': 0.0163, 'grad_norm': 0.14567691087722778, 'learning_rate': 3.471111111111111e-06, 'epoch': 37.54}
{'loss': 0.0319, 'grad_norm': 0.0014947784366086125, 'learning_rate': 3.448888888888889e-06, 'epoch': 37.56}
{'loss': 0.0152, 'grad_norm': 0.01989094726741314, 'learning_rate': 3.4266666666666668e-06, 'epoch': 37.57}
{'loss': 0.007, 'grad_norm': 0.08769085258245468, 'learning_rate': 3.404444444444445e-06, 'epoch': 37.59}
{'loss': 0.0247, 'grad_norm': 0.003760547609999776, 'learning_rate': 3.382222222222222e-06, 'epoch': 37.61}
{'loss': 0.0155, 'grad_norm': 0.10457296669483185, 'learning_rate': 3.36e-06, 'epoch': 37.62}
{'loss': 0.0197, 'grad_norm': 0.041657689958810806, 'learning_rate': 3.337777777777778e-06, 'epoch': 37.64}
{'loss': 0.0188, 'grad_norm': 0.0549217164516449, 'learning_rate': 3.3155555555555557e-06, 'epoch': 37.65}
{'loss': 0.008, 'grad_norm': 0.0031187878921628, 'learning_rate': 3.2933333333333337e-06, 'epoch': 37.67}
{'loss': 0.0198, 'grad_norm': 0.0017877595964819193, 'learning_rate': 3.2711111111111117e-06, 'epoch': 37.69}
{'loss': 0.0141, 'grad_norm': 0.09639643132686615, 'learning_rate': 3.248888888888889e-06, 'epoch': 37.7}
{'loss': 0.0286, 'grad_norm': 0.022101199254393578, 'learning_rate': 3.2266666666666665e-06, 'epoch': 37.72}
{'loss': 0.0184, 'grad_norm': 0.0014598846901208162, 'learning_rate': 3.2044444444444446e-06, 'epoch': 37.73}
{'loss': 0.0163, 'grad_norm': 0.010135618969798088, 'learning_rate': 3.1822222222222226e-06, 'epoch': 37.75}
{'loss': 0.0146, 'grad_norm': 0.0031596608459949493, 'learning_rate': 3.1600000000000007e-06, 'epoch': 37.77}
{'loss': 0.0109, 'grad_norm': 0.04485277459025383, 'learning_rate': 3.137777777777778e-06, 'epoch': 37.78}
{'loss': 0.02, 'grad_norm': 0.1357429027557373, 'learning_rate': 3.1155555555555555e-06, 'epoch': 37.8}
{'loss': 0.0088, 'grad_norm': 0.00107198569457978, 'learning_rate': 3.0933333333333335e-06, 'epoch': 37.81}
{'loss': 0.0118, 'grad_norm': 0.04426581412553787, 'learning_rate': 3.0711111111111115e-06, 'epoch': 37.83}
{'loss': 0.0103, 'grad_norm': 0.0029405467212200165, 'learning_rate': 3.048888888888889e-06, 'epoch': 37.85}
{'loss': 0.0122, 'grad_norm': 0.03648698702454567, 'learning_rate': 3.0266666666666668e-06, 'epoch': 37.86}
{'loss': 0.0185, 'grad_norm': 0.0014278169255703688, 'learning_rate': 3.0044444444444444e-06, 'epoch': 37.88}
{'loss': 0.0135, 'grad_norm': 0.07693559676408768, 'learning_rate': 2.9822222222222224e-06, 'epoch': 37.89}
{'loss': 0.0189, 'grad_norm': 0.0026623683515936136, 'learning_rate': 2.9600000000000005e-06, 'epoch': 37.91}
{'loss': 0.0213, 'grad_norm': 0.048059090971946716, 'learning_rate': 2.9377777777777776e-06, 'epoch': 37.93}
{'loss': 0.0099, 'grad_norm': 0.11690188199281693, 'learning_rate': 2.9155555555555557e-06, 'epoch': 37.94}
{'loss': 0.0154, 'grad_norm': 0.1490064412355423, 'learning_rate': 2.8933333333333333e-06, 'epoch': 37.96}
{'loss': 0.0162, 'grad_norm': 0.03406166285276413, 'learning_rate': 2.8711111111111113e-06, 'epoch': 37.97}
{'loss': 0.012, 'grad_norm': 0.0966324657201767, 'learning_rate': 2.848888888888889e-06, 'epoch': 37.99}
{'loss': 0.0109, 'grad_norm': 0.0007690282072871923, 'learning_rate': 2.8266666666666666e-06, 'epoch': 38.01}
{'loss': 0.0174, 'grad_norm': 0.0029323797207325697, 'learning_rate': 2.8044444444444446e-06, 'epoch': 38.02}
{'loss': 0.021, 'grad_norm': 0.024518318474292755, 'learning_rate': 2.7822222222222226e-06, 'epoch': 38.04}
{'loss': 0.0257, 'grad_norm': 0.07922612130641937, 'learning_rate': 2.7600000000000003e-06, 'epoch': 38.06}
{'loss': 0.0194, 'grad_norm': 0.043809764087200165, 'learning_rate': 2.737777777777778e-06, 'epoch': 38.07}
{'loss': 0.0066, 'grad_norm': 0.03263527899980545, 'learning_rate': 2.7155555555555555e-06, 'epoch': 38.09}
{'loss': 0.0098, 'grad_norm': 0.03427533060312271, 'learning_rate': 2.6933333333333335e-06, 'epoch': 38.1}
{'loss': 0.0096, 'grad_norm': 0.1076711118221283, 'learning_rate': 2.6711111111111116e-06, 'epoch': 38.12}
{'loss': 0.0188, 'grad_norm': 0.08431056141853333, 'learning_rate': 2.6488888888888888e-06, 'epoch': 38.14}
{'loss': 0.0157, 'grad_norm': 0.05835272744297981, 'learning_rate': 2.6266666666666668e-06, 'epoch': 38.15}
{'loss': 0.013, 'grad_norm': 0.0007688051555305719, 'learning_rate': 2.6044444444444444e-06, 'epoch': 38.17}
{'loss': 0.014, 'grad_norm': 0.013494284823536873, 'learning_rate': 2.5822222222222224e-06, 'epoch': 38.18}
{'loss': 0.019, 'grad_norm': 0.011513029225170612, 'learning_rate': 2.56e-06, 'epoch': 38.2}
{'loss': 0.014, 'grad_norm': 0.016341961920261383, 'learning_rate': 2.5377777777777777e-06, 'epoch': 38.22}
{'loss': 0.0135, 'grad_norm': 0.08437523245811462, 'learning_rate': 2.5155555555555557e-06, 'epoch': 38.23}
{'loss': 0.0216, 'grad_norm': 0.0016589595470577478, 'learning_rate': 2.4933333333333333e-06, 'epoch': 38.25}
{'loss': 0.0145, 'grad_norm': 0.0017057101940736175, 'learning_rate': 2.4711111111111114e-06, 'epoch': 38.26}
{'loss': 0.0196, 'grad_norm': 0.0002139437128789723, 'learning_rate': 2.448888888888889e-06, 'epoch': 38.28}
{'loss': 0.0186, 'grad_norm': 0.0024726304691284895, 'learning_rate': 2.4266666666666666e-06, 'epoch': 38.3}
{'loss': 0.0098, 'grad_norm': 0.0160207599401474, 'learning_rate': 2.4044444444444446e-06, 'epoch': 38.31}
{'loss': 0.0178, 'grad_norm': 0.06862472742795944, 'learning_rate': 2.3822222222222227e-06, 'epoch': 38.33}
{'loss': 0.0173, 'grad_norm': 0.015924975275993347, 'learning_rate': 2.36e-06, 'epoch': 38.34}
{'loss': 0.0155, 'grad_norm': 0.025024378672242165, 'learning_rate': 2.337777777777778e-06, 'epoch': 38.36}
{'loss': 0.0188, 'grad_norm': 0.052952609956264496, 'learning_rate': 2.3155555555555555e-06, 'epoch': 38.38}
{'loss': 0.0135, 'grad_norm': 0.04974910616874695, 'learning_rate': 2.2933333333333335e-06, 'epoch': 38.39}
{'loss': 0.0156, 'grad_norm': 0.06216153874993324, 'learning_rate': 2.271111111111111e-06, 'epoch': 38.41}
{'loss': 0.0077, 'grad_norm': 0.033518917858600616, 'learning_rate': 2.2488888888888888e-06, 'epoch': 38.42}
{'loss': 0.0257, 'grad_norm': 0.06493280827999115, 'learning_rate': 2.226666666666667e-06, 'epoch': 38.44}
